#MJD,band,Flux,Flux_err,FilterSet,Instr
56473.283,sdss_g',6.24602064447832e-15,5.752797610604023e-17,GeneralFilters,P60
56473.284,sdss_i',2.1512100004758544e-15,1.9813376315963977e-17,GeneralFilters,P60
56473.285,sdss_r',3.987674978621412e-15,3.672784384589498e-17,GeneralFilters,P60
56473.286,sdss_g',6.188756782998362e-15,5.700055645091077e-17,GeneralFilters,P60
56474.205,sdss_i',2.2505196442975665e-15,2.0728051937837507e-17,GeneralFilters,P60
56474.206,sdss_r',4.179455959483925e-15,3.849421195660371e-17,GeneralFilters,P60
56474.207,sdss_g',6.315437118786527e-15,5.816732546172598e-17,GeneralFilters,P60
56475.187,sdss_i',2.3522463762518037e-15,2.1664989764037154e-17,GeneralFilters,P60
56475.187,sdss_r',4.2965488436483115e-15,3.9572677274901715e-17,GeneralFilters,P60
56475.188,sdss_g',6.4210110209570646e-15,5.91396970351278e-17,GeneralFilters,P60
56475.189,sdss_i',2.371825905287863e-15,2.184532389073676e-17,GeneralFilters,P60
56475.19,sdss_r',4.304470673135508e-15,3.964564002076321e-17,GeneralFilters,P60
56475.191,sdss_g',6.344587852034742e-15,5.843581363719981e-17,GeneralFilters,P60
56476.222,sdss_g',6.292212995289577e-15,5.795342337959379e-17,GeneralFilters,P60
56477.222,sdss_i',2.497369527111458e-15,2.3001623379279416e-17,GeneralFilters,P60
56477.222,sdss_r',4.44958751828097e-15,4.098221555834754e-17,GeneralFilters,P60
56479.246,sdss_i',2.53444463304003e-15,2.3343097724121898e-17,GeneralFilters,P60
56479.247,sdss_r',4.340300044312297e-15,3.997564072465626e-17,GeneralFilters,P60
56479.248,sdss_g',5.365416189213579e-15,4.941730933991927e-17,GeneralFilters,P60
56480.203,sdss_i',2.5065871455167336e-15,2.3086520782202488e-17,GeneralFilters,P60
56480.204,sdss_r',4.1871618971214525e-15,3.856518626511074e-17,GeneralFilters,P60
56480.205,sdss_g',5.002687965709035e-15,4.607645893892664e-17,GeneralFilters,P60
56481.192,sdss_i',2.460836774107335e-15,2.266514428941504e-17,GeneralFilters,P60
56481.193,sdss_r',3.987674978621412e-15,3.672784384589498e-17,GeneralFilters,P60
56482.231,sdss_g',4.0926387821057005e-15,3.7694596202624725e-17,GeneralFilters,P60
56485.191,sdss_i',1.9208029239341095e-15,1.7691248716908444e-17,GeneralFilters,P60
56485.192,sdss_r',2.875542251638962e-15,2.6484722891628127e-17,GeneralFilters,P60
56485.193,sdss_g',2.7466505922738396e-15,2.529758683768679e-17,GeneralFilters,P60
56486.191,sdss_i',1.7827186510377916e-15,1.641944556357013e-17,GeneralFilters,P60
56486.192,sdss_r',2.6273610255159122e-15,2.4198889325131502e-17,GeneralFilters,P60
56486.193,sdss_g',2.477441540397978e-15,2.2818079838755146e-17,GeneralFilters,P60
56487.221,sdss_i',1.6530378893018618e-15,1.522504160819768e-17,GeneralFilters,P60
56487.222,sdss_g',2.1518074922942393e-15,1.9818879419096476e-17,GeneralFilters,P60
56487.222,sdss_r',2.4028117845151686e-15,2.2130714385280743e-17,GeneralFilters,P60
56488.185,sdss_i',1.5498255210225848e-15,1.4274420565722007e-17,GeneralFilters,P60
56488.185,sdss_r',2.2259722876615742e-15,2.0501962428012965e-17,GeneralFilters,P60
56488.186,sdss_g',1.9952780059750324e-15,1.837718957175069e-17,GeneralFilters,P60
56504.192,sdss_i',7.541935399858023e-16,6.946379209615346e-18,GeneralFilters,P60
56504.193,sdss_r',1.0090664186672557e-15,9.293845173854866e-18,GeneralFilters,P60
56504.194,sdss_g',8.725763047720035e-16,8.03672476746687e-18,GeneralFilters,P60
56505.177,sdss_i',7.4042795652058615e-16,6.81959350047277e-18,GeneralFilters,P60
56505.178,sdss_r',9.84282476445352e-16,9.065576630238247e-18,GeneralFilters,P60
56505.179,sdss_g',8.394665881441445e-16,7.73177300770422e-18,GeneralFilters,P60
56506.181,sdss_i',7.39746311128236e-16,6.813315314393208e-18,GeneralFilters,P60
56506.182,sdss_r',9.539371303249103e-16,8.786085663760171e-18,GeneralFilters,P60
56506.183,sdss_g',8.340717566066842e-16,7.682084772995725e-18,GeneralFilters,P60
56507.164,sdss_i',7.064522426641202e-16,6.506665611484423e-18,GeneralFilters,P60
56507.165,sdss_r',9.313646564935361e-16,8.578185496735832e-18,GeneralFilters,P60
56507.166,sdss_g',8.046433295121303e-16,7.4110389428393e-18,GeneralFilters,P60
56508.193,sdss_i',6.834123271025188e-16,6.2944601470198746e-18,GeneralFilters,P60
56508.194,sdss_r',9.018197729872198e-16,8.306067063391314e-18,GeneralFilters,P60
56508.195,sdss_g',7.965323437698666e-16,7.336334003399399e-18,GeneralFilters,P60
56508.196,sdss_i',7.019122277413416e-16,6.46485052874958e-18,GeneralFilters,P60
56508.197,sdss_r',9.051483274716902e-16,8.336724183140175e-18,GeneralFilters,P60
56508.198,sdss_g',8.002089700183721e-16,7.370196982582322e-18,GeneralFilters,P60
56509.161,sdss_i',6.55666218208505e-16,6.0389090401079854e-18,GeneralFilters,P60
56509.162,sdss_r',8.845446360912229e-16,8.146957172616601e-18,GeneralFilters,P60
56509.163,sdss_g',7.819939900444476e-16,7.202430817163751e-18,GeneralFilters,P60
56528.16,sdss_i',4.552844402412241e-16,4.1933246606895114e-18,GeneralFilters,P60
56528.161,sdss_r',5.974750211066838e-16,5.5029483081566634e-18,GeneralFilters,P60
56528.162,sdss_g',5.706941428704933e-16,5.256287304133872e-18,GeneralFilters,P60
56533.144,sdss_i',4.248961619416718e-16,7.826876548449254e-18,GeneralFilters,P60
56533.145,sdss_r',5.320099480797873e-16,9.79998540620607e-18,GeneralFilters,P60
56533.146,sdss_g',5.490392787087363e-16,1.0113677268983968e-17,GeneralFilters,P60
56537.162,sdss_i',3.7938731692688997e-16,6.988572643431417e-18,GeneralFilters,P60
56537.163,sdss_r',4.843058926899282e-16,4.4606221158318425e-18,GeneralFilters,P60
56537.173,sdss_g',5.316225757913533e-16,4.896424872456896e-18,GeneralFilters,P60
56541.164,sdss_i',3.65664507249334e-16,6.735789147441885e-18,GeneralFilters,P60
56541.165,sdss_r',4.540668047162127e-16,4.1821098230542465e-18,GeneralFilters,P60
56542.146,sdss_i',3.517894476701169e-16,6.480201104624041e-18,GeneralFilters,P60
56542.146,sdss_r',4.40473467530973e-16,8.11382112155325e-18,GeneralFilters,P60
56542.147,sdss_g',4.673082145763538e-16,8.608135429739886e-18,GeneralFilters,P60
56459.238,sdss_r',1.7894507632141482e-16,8.240725304025497e-18,GeneralFilters,P48
56459.291,sdss_r',1.7763140595583244e-16,8.18022854805869e-18,GeneralFilters,P48
56460.24,sdss_r',4.490759044678902e-16,1.6544567732010855e-17,GeneralFilters,P48
56460.288,sdss_r',4.745912788086768e-16,1.7484588861565968e-17,GeneralFilters,P48
56460.377,sdss_i',2.5791868635247614e-16,2.375518889600888e-18,GeneralFilters,P60
56460.378,sdss_r',4.978743509633563e-16,4.585592234855119e-18,GeneralFilters,P60
56460.383,sdss_g',7.684284140753242e-16,7.07748724513486e-18,GeneralFilters,P60
56460.751,Bessell_B,1.0145397903091859e-15,1.6819662221405436e-17,GeneralFilters,LCOGT
56460.76,Bessell_V,8.10484751207348e-16,1.1197260637371329e-17,GeneralFilters,LCOGT
56460.834,sdss_g',9.28118469807959e-16,7.693458311216499e-18,GeneralFilters,LCOGT
56460.841,sdss_r',6.521083380562005e-16,8.408595654078132e-18,GeneralFilters,LCOGT
56460.846,sdss_i',3.5635496013235903e-16,4.595010666487182e-18,GeneralFilters,LCOGT
56460.85,sdss_z',2.662181306598851e-16,1.05434262652671e-17,GeneralFilters,LCOGT
56461.0,Bessell_B,1.0801127303482346e-15,2.0891232361865025e-17,GeneralFilters,LCOGT
56461.01,Bessell_V,8.993833601834796e-16,1.573889105713472e-17,GeneralFilters,LCOGT
56461.014,sdss_g',9.790467167391977e-16,1.4427765601991004e-17,GeneralFilters,LCOGT
56461.024,sdss_r',7.032662132412043e-16,9.715981794093452e-18,GeneralFilters,LCOGT
56461.029,sdss_i',3.403163449185483e-16,6.582301678778891e-18,GeneralFilters,LCOGT
56461.064,Bessell_U,9.098685124228443e-16,5.02811921589723e-17,GeneralFilters,LCOGT
56461.084,Bessell_R,6.326285798455245e-16,1.3401466463660328e-17,GeneralFilters,LCOGT
56461.089,Bessell_I,3.008457750189785e-16,4.4334271798398574e-18,GeneralFilters,LCOGT
56461.094,sdss_z',2.4844921538960363e-16,9.382037539431173e-18,GeneralFilters,LCOGT
56461.171,sdss_i',3.8750990529045225e-16,3.5690981252375065e-18,GeneralFilters,P60
56461.174,sdss_r',7.480312703103879e-16,6.889622608450925e-18,GeneralFilters,P60
56461.227,sdss_r',7.330266315638681e-16,2.7005699113701588e-17,GeneralFilters,P60
56461.271,sdss_r',7.501010152356156e-16,2.7634742654680085e-17,GeneralFilters,P60
56461.303,sdss_i',3.9690156207674187e-16,3.655598480897004e-18,GeneralFilters,P60
56461.305,sdss_r',7.591362903271786e-16,6.991903622634729e-18,GeneralFilters,P60
56461.336,sdss_i',4.0428051303658342e-16,3.723561130823357e-18,GeneralFilters,P60
56461.337,sdss_g',1.055852895732109e-15,9.724764552421216e-18,GeneralFilters,P60
56461.696,Bessell_I,3.8720763909680664e-16,1.7831570753594597e-17,GeneralFilters,LCOGT
56461.7,sdss_z',3.37316534278711e-16,2.0194200609710335e-17,GeneralFilters,LCOGT
56462.03,Bessell_B,1.4978526246486066e-15,2.3452745250062118e-17,GeneralFilters,LCOGT
56462.039,Bessell_V,1.2054379175691447e-15,1.665374027714715e-17,GeneralFilters,LCOGT
56462.057,Bessell_U,1.1667522196760388e-15,7.522329551082723e-17,GeneralFilters,LCOGT
56462.084,Bessell_R,8.952592313089912e-16,9.070206465669617e-18,GeneralFilters,LCOGT
56462.089,Bessell_I,4.47449386319958e-16,5.769625606121826e-18,GeneralFilters,LCOGT
56462.093,sdss_z',3.712253535760547e-16,1.0257335583415199e-17,GeneralFilters,LCOGT
56462.198,Bessell_B,1.5440774651505647e-15,3.1287253832411665e-17,GeneralFilters,LCOGT
56462.207,Bessell_V,1.239209825641397e-15,1.826167085831123e-17,GeneralFilters,LCOGT
56462.212,sdss_g',1.3061811600325843e-15,1.5639484992771076e-17,GeneralFilters,LCOGT
56462.222,sdss_r',1.038292586837275e-15,1.3388239382648224e-17,GeneralFilters,LCOGT
56462.227,sdss_i',5.227364788744456e-16,1.0110619880088554e-17,GeneralFilters,LCOGT
56462.323,Bessell_R,9.383153214927097e-16,1.4691745928232716e-17,GeneralFilters,LCOGT
56462.328,Bessell_I,4.257394715756551e-16,1.450846013908196e-17,GeneralFilters,LCOGT
56462.333,sdss_z',3.901554066126373e-16,1.581124200861436e-17,GeneralFilters,LCOGT
56463.0,Bessell_B,2.0638070171207465e-15,4.181840319736617e-17,GeneralFilters,LCOGT
56463.004,Bessell_V,1.5557680496510355e-15,2.7225391226461027e-17,GeneralFilters,LCOGT
56463.006,sdss_g',1.7766562799538144e-15,2.1272691781089376e-17,GeneralFilters,LCOGT
56463.01,sdss_r',1.34499216134732e-15,2.4775671207276676e-17,GeneralFilters,LCOGT
56463.012,sdss_i',7.149617503471722e-16,1.3828586254639886e-17,GeneralFilters,LCOGT
56463.063,Bessell_R,1.2233445959884838e-15,1.4647646157639543e-17,GeneralFilters,LCOGT
56463.065,Bessell_I,5.721948132811032e-16,1.422929427135809e-17,GeneralFilters,LCOGT
56463.067,sdss_z',4.898212582301685e-16,2.3459386650641382e-17,GeneralFilters,LCOGT
56464.967,Bessell_U,2.877256870517156e-15,1.325025755757213e-16,GeneralFilters,LCOGT
56465.07,Bessell_B,3.466323446406444e-15,5.108163004914516e-17,GeneralFilters,LCOGT
56465.073,Bessell_V,2.5582609887229865e-15,3.298743625312663e-17,GeneralFilters,LCOGT
56465.076,Bessell_R,1.8194863753550964e-15,2.6812942110670635e-17,GeneralFilters,LCOGT
56465.078,Bessell_I,8.589025987640763e-16,1.2657256449591978e-17,GeneralFilters,LCOGT
56465.08,sdss_g',3.006099942815051e-15,3.599336476514305e-17,GeneralFilters,LCOGT
56465.084,sdss_r',2.065949746563432e-15,3.234777060735314e-17,GeneralFilters,LCOGT
56465.086,sdss_i',1.0692587383668844e-15,1.5757179081771418e-17,GeneralFilters,LCOGT
56465.088,sdss_z',6.792624849558229e-16,2.3148083146927856e-17,GeneralFilters,LCOGT
56467.07,Bessell_B,5.1317924652284e-15,5.671866638751686e-17,GeneralFilters,LCOGT
56467.073,Bessell_V,3.4733204093385115e-15,2.879141687196155e-17,GeneralFilters,LCOGT
56467.076,Bessell_R,2.3963420457051634e-15,2.2071125888632767e-17,GeneralFilters,LCOGT
56467.078,Bessell_I,1.15543073761619e-15,1.702705659149482e-17,GeneralFilters,LCOGT
56467.08,sdss_g',4.187968585654177e-15,2.700083129873899e-17,GeneralFilters,LCOGT
56467.084,sdss_r',2.6984834153075873e-15,2.485395074307066e-17,GeneralFilters,LCOGT
56467.086,sdss_i',1.4503833587440754e-15,1.603022928467441e-17,GeneralFilters,LCOGT
56467.088,sdss_z',9.393720402458033e-16,3.114697041568056e-17,GeneralFilters,LCOGT
56467.275,sdss_i',1.4226000124212761e-15,1.310263032758122e-17,GeneralFilters,P60
56467.277,sdss_r',2.6639112582166357e-15,2.453552940885209e-17,GeneralFilters,P60
56467.278,sdss_g',4.305299962105462e-15,3.965327805433791e-17,GeneralFilters,P60
56468.094,Bessell_B,5.6999242587912945e-15,7.349753952493221e-17,GeneralFilters,LCOGT
56468.098,Bessell_V,4.01369944373089e-15,5.545130704136758e-17,GeneralFilters,LCOGT
56468.1,sdss_g',4.604721995645637e-15,3.392884551861455e-17,GeneralFilters,LCOGT
56468.104,sdss_r',2.846556138976984e-15,3.1461301113499315e-17,GeneralFilters,LCOGT
56468.106,sdss_i',1.5285611176781999e-15,1.407856817325336e-17,GeneralFilters,LCOGT
56468.113,Bessell_U,5.7940019332562e-15,2.6682364960585723e-16,GeneralFilters,LCOGT
56469.07,Bessell_B,5.930196508102129e-15,3.8233389818615475e-17,GeneralFilters,LCOGT
56469.073,Bessell_V,4.088319687621896e-15,3.388933428521652e-17,GeneralFilters,LCOGT
56469.076,Bessell_R,2.789644150792021e-15,2.312421493086435e-17,GeneralFilters,LCOGT
56469.078,Bessell_I,1.3413555692686222e-15,1.2354341352814523e-17,GeneralFilters,LCOGT
56469.08,sdss_g',4.843991978959883e-15,3.123037041990003e-17,GeneralFilters,LCOGT
56469.084,sdss_r',3.06421866225585e-15,1.975574779743762e-17,GeneralFilters,LCOGT
56469.086,sdss_i',1.6683332605751826e-15,1.8439100620418893e-17,GeneralFilters,LCOGT
56469.088,sdss_z',1.054963975013494e-15,2.0404812309153197e-17,GeneralFilters,LCOGT
56469.259,sdss_i',1.7198192596631552e-15,1.5840120759831846e-17,GeneralFilters,P60
56469.26,sdss_r',3.199777301322565e-15,2.947103805966646e-17,GeneralFilters,P60
56469.261,sdss_g',5.2529517940911044e-15,4.838147398117537e-17,GeneralFilters,P60
56470.222,sdss_i',1.8479184780076877e-15,1.701995816215183e-17,GeneralFilters,P60
56470.223,sdss_r',3.4097281360298984e-15,3.1404756708693795e-17,GeneralFilters,P60
56470.224,sdss_g',5.556526825291871e-15,5.117750334681524e-17,GeneralFilters,P60
56470.908,Bessell_B,7.025368105907409e-15,3.882361889625309e-17,GeneralFilters,LCOGT
56470.916,Bessell_V,4.974447460573296e-15,5.956126055661395e-17,GeneralFilters,LCOGT
56470.927,sdss_r',3.68400111752563e-15,5.089635633464667e-17,GeneralFilters,LCOGT
56470.931,sdss_i',1.95831616195217e-15,3.787719265569414e-17,GeneralFilters,LCOGT
56471.073,Bessell_B,6.5023311699762205e-15,6.587755161538439e-17,GeneralFilters,LCOGT
56471.077,Bessell_V,4.8656946193556375e-15,3.137029251324459e-17,GeneralFilters,LCOGT
56471.084,sdss_r',3.560571844211485e-15,3.2794078603962234e-17,GeneralFilters,LCOGT
56471.086,sdss_i',1.9691681745993004e-15,1.813670913760224e-17,GeneralFilters,LCOGT
56471.088,sdss_z',1.3123135998728792e-15,3.505187929581486e-17,GeneralFilters,LCOGT
56471.185,sdss_i',1.9673553386567913e-15,1.8120012301549205e-17,GeneralFilters,P60
56471.186,sdss_r',3.6468655576421555e-15,3.3588873076711846e-17,GeneralFilters,P60
56471.187,sdss_g',5.86142773981648e-15,5.3985744549440534e-17,GeneralFilters,P60
56472.166,Bessell_B,7.096906519854813e-15,3.921895478152278e-17,GeneralFilters,LCOGT
56472.173,Bessell_V,5.142151268219538e-15,3.788877073954354e-17,GeneralFilters,LCOGT
56472.177,sdss_g',5.839873171351066e-15,2.1514887855043307e-17,GeneralFilters,LCOGT
56472.185,sdss_r',3.822255843331004e-15,2.1122566383549136e-17,GeneralFilters,LCOGT
56472.189,sdss_i',2.0638722329795116e-15,1.1405379450005308e-17,GeneralFilters,LCOGT
56472.19,sdss_i',2.0487209483268877e-15,1.88694172612757e-17,GeneralFilters,P60
56472.191,sdss_r',3.846978448070544e-15,3.5431980910417935e-17,GeneralFilters,P60
56472.204,sdss_g',6.053456352350633e-15,5.57543934319807e-17,GeneralFilters,P60
56473.282,sdss_i',2.1691161514089876e-15,1.9978298060835112e-17,GeneralFilters,P60
56473.282,sdss_r',3.987674978621412e-15,3.672784384589498e-17,GeneralFilters,P60
56473.283,sdss_g',6.24602064447832e-15,5.752797610604023e-17,GeneralFilters,P60
56473.284,sdss_i',2.1512100004758544e-15,1.9813376315963977e-17,GeneralFilters,P60
56473.285,sdss_r',3.987674978621412e-15,3.672784384589498e-17,GeneralFilters,P60
56473.286,sdss_g',6.188756782998362e-15,5.700055645091077e-17,GeneralFilters,P60
56474.205,sdss_i',2.2505196442975665e-15,2.0728051937837507e-17,GeneralFilters,P60
56474.206,sdss_r',4.179455959483925e-15,3.849421195660371e-17,GeneralFilters,P60
56474.207,sdss_g',6.315437118786527e-15,5.816732546172598e-17,GeneralFilters,P60
56474.954,Bessell_B,7.123100711556627e-15,5.904556385163773e-17,GeneralFilters,LCOGT
56474.955,Bessell_V,5.555777546726785e-15,3.5819421565426916e-17,GeneralFilters,LCOGT
56474.959,sdss_g',6.274850965853935e-15,4.045545922517154e-17,GeneralFilters,LCOGT
56474.961,sdss_r',4.2925933977575295e-15,2.7675372390244145e-17,GeneralFilters,LCOGT
56474.963,sdss_i',2.354413873242538e-15,2.1684953149096506e-17,GeneralFilters,LCOGT
56475.049,Bessell_B,7.005983090173927e-15,3.871649334052217e-17,GeneralFilters,LCOGT
56475.053,Bessell_V,5.454373178362504e-15,3.51656434420462e-17,GeneralFilters,LCOGT
56475.055,Bessell_R,3.900756203675489e-15,2.1556375406421738e-17,GeneralFilters,LCOGT
56475.057,Bessell_I,1.912246685264485e-15,1.4089954277210368e-17,GeneralFilters,LCOGT
56475.059,sdss_g',6.3680052875268035e-15,3.519089771305934e-17,GeneralFilters,LCOGT
56475.063,sdss_r',4.3323122754434384e-15,2.7931449458208656e-17,GeneralFilters,LCOGT
56475.065,sdss_i',2.358754860838333e-15,1.5207454585644592e-17,GeneralFilters,LCOGT
56475.067,sdss_z',1.5248868861942035e-15,3.089839995117281e-17,GeneralFilters,LCOGT
56475.187,sdss_i',2.3522463762518037e-15,2.1664989764037154e-17,GeneralFilters,P60
56475.187,sdss_r',4.2965488436483115e-15,3.9572677274901715e-17,GeneralFilters,P60
56475.188,sdss_g',6.4210110209570646e-15,5.91396970351278e-17,GeneralFilters,P60
56475.189,sdss_i',2.371825905287863e-15,2.184532389073676e-17,GeneralFilters,P60
56475.19,sdss_r',4.304470673135508e-15,3.964564002076321e-17,GeneralFilters,P60
56475.191,sdss_g',6.344587852034742e-15,5.843581363719981e-17,GeneralFilters,P60
56476.049,Bessell_B,6.8213303858728074e-15,7.539212957230846e-17,GeneralFilters,LCOGT
56476.053,Bessell_V,5.555777546726785e-15,4.6053542012691746e-17,GeneralFilters,LCOGT
56476.055,Bessell_R,4.0063492685248974e-15,4.0589824453459333e-17,GeneralFilters,LCOGT
56476.057,Bessell_I,2.0452382993713197e-15,2.072107496687508e-17,GeneralFilters,LCOGT
56476.059,sdss_g',5.932031046562748e-15,7.102683254675558e-17,GeneralFilters,LCOGT
56476.063,sdss_r',4.25715784708856e-15,5.097283462551089e-17,GeneralFilters,LCOGT
56476.065,sdss_i',2.354413873242538e-15,2.6021943778885473e-17,GeneralFilters,LCOGT
56476.067,sdss_z',1.6324415100498376e-15,3.307775227861062e-17,GeneralFilters,LCOGT
56476.222,sdss_g',6.292212995289577e-15,5.795342337959379e-17,GeneralFilters,P60
56477.222,sdss_i',2.497369527111458e-15,2.3001623379279416e-17,GeneralFilters,P60
56477.222,sdss_r',4.44958751828097e-15,4.098221555834754e-17,GeneralFilters,P60
56477.237,Bessell_V,4.960721526095276e-15,1.827597349837137e-16,GeneralFilters,LCOGT
56477.239,Bessell_R,3.904350587927666e-15,6.832475590801666e-17,GeneralFilters,LCOGT
56477.241,Bessell_I,2.0986688516047056e-15,6.958603602505661e-17,GeneralFilters,LCOGT
56477.243,sdss_g',5.948444519671849e-15,6.57446384519858e-17,GeneralFilters,LCOGT
56477.247,sdss_r',4.523970384985304e-15,1.0000153698837143e-16,GeneralFilters,LCOGT
56477.249,sdss_i',2.476753629858386e-15,7.984110381976566e-17,GeneralFilters,LCOGT
56478.243,sdss_g',5.5924668099659864e-15,2.5754261419258682e-17,GeneralFilters,LCOGT
56478.247,sdss_r',4.3563197919582744e-15,3.209855044246067e-17,GeneralFilters,LCOGT
56478.249,sdss_i',2.5019740914345076e-15,2.3044032984002017e-17,GeneralFilters,LCOGT
56478.251,sdss_z',1.7299662461390156e-15,4.4614018284940103e-17,GeneralFilters,LCOGT
56479.233,Bessell_B,5.265857285679261e-15,5.82004055415521e-17,GeneralFilters,LCOGT
56479.236,Bessell_V,5.218489912109661e-15,3.3644847822769144e-17,GeneralFilters,LCOGT
56479.239,Bessell_R,3.9989760934829125e-15,3.314873786425673e-17,GeneralFilters,LCOGT
56479.241,Bessell_I,2.0967367960522198e-15,2.3173991474456804e-17,GeneralFilters,LCOGT
56479.243,sdss_g',5.3064419221802135e-15,2.4437068133648896e-17,GeneralFilters,LCOGT
56479.246,sdss_i',2.53444463304003e-15,2.3343097724121898e-17,GeneralFilters,P60
56479.247,sdss_r',4.380460346168056e-15,3.6310977696669367e-17,GeneralFilters,LCOGT
56479.247,sdss_r',4.340300044312297e-15,3.997564072465626e-17,GeneralFilters,P60
56479.248,sdss_g',5.365416189213579e-15,4.941730933991927e-17,GeneralFilters,P60
56479.249,sdss_i',2.4676457199693143e-15,2.500064269821689e-17,GeneralFilters,LCOGT
56479.251,sdss_z',1.851985702503351e-15,3.9232062973454615e-17,GeneralFilters,LCOGT
56479.762,Bessell_U,3.0463418430494635e-15,5.892147505428006e-17,GeneralFilters,LCOGT
56479.858,Bessell_B,5.246492843022716e-15,8.214737423368952e-17,GeneralFilters,LCOGT
56479.861,Bessell_V,5.170646509009737e-15,1.1429619429890233e-16,GeneralFilters,LCOGT
56479.863,sdss_g',5.091003731249924e-15,1.1253570527941797e-16,GeneralFilters,LCOGT
56479.866,sdss_r',4.25715784708856e-15,1.1370863108767814e-16,GeneralFilters,LCOGT
56479.868,sdss_i',2.497369527111458e-15,4.140292208270295e-17,GeneralFilters,LCOGT
56480.049,Bessell_B,4.991936873539334e-15,4.137969394868301e-17,GeneralFilters,LCOGT
56480.052,Bessell_V,5.118525229217567e-15,3.3000351694580884e-17,GeneralFilters,LCOGT
56480.055,Bessell_R,4.032262601768618e-15,2.971080882518808e-17,GeneralFilters,LCOGT
56480.057,Bessell_I,2.0584670365661396e-15,1.706326384626353e-17,GeneralFilters,LCOGT
56480.059,sdss_g',4.9340485135919725e-15,2.726655973311342e-17,GeneralFilters,LCOGT
56480.063,sdss_r',4.245411121417355e-15,2.7371177013163348e-17,GeneralFilters,LCOGT
56480.065,sdss_i',2.460836774107335e-15,1.5865601002529856e-17,GeneralFilters,LCOGT
56480.067,sdss_z',1.6174751963179226e-15,3.2774493622998095e-17,GeneralFilters,LCOGT
56480.203,sdss_i',2.5065871455167336e-15,2.3086520782202488e-17,GeneralFilters,P60
56480.204,sdss_r',4.1871618971214525e-15,3.856518626511074e-17,GeneralFilters,P60
56480.205,sdss_g',5.002687965709035e-15,4.607645893892664e-17,GeneralFilters,P60
56480.233,Bessell_B,4.667336193764554e-15,5.58840814675402e-17,GeneralFilters,LCOGT
56480.236,Bessell_V,4.879157621687635e-15,4.0444832181894875e-17,GeneralFilters,LCOGT
56480.239,Bessell_R,3.8899928928777955e-15,3.582815858801236e-17,GeneralFilters,LCOGT
56480.241,Bessell_I,2.0986688516047056e-15,2.1262399896520747e-17,GeneralFilters,LCOGT
56480.243,sdss_g',4.8618708187520506e-15,4.030153657661063e-17,GeneralFilters,LCOGT
